Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district
116.188935,40.054103,6/25/16,9,308,32524,94.7,2,1,1,1,1,2012,1,6,0.2,1,0,0,8
116.337135,40.044991,8/29/16,38,506,50926,99.36,2,1,1,1,3,2003,3,6,0.5,1,1,0,8
116.654682,40.125799,8/26/16,12,279,38027,73.37,2,1,1,1,3,2005,3,6,0.25,1,0,0,13
116.404579,39.978491,9/19/16,55,417.5,72584,57.52,2,1,1,1,3,1986,3,6,0.25,1,1,1,7
116.472418,39.962513,8/17/16,34,518,43049,120.33,2,1,1,1,4,2011,4,6,0.25,1,0,0,7
116.459071,39.976844,8/15/16,25,636,82480,77.11,1,2,1,1,3,2005,4,6,0.286,1,1,1,7
116.329472,39.977829,6/29/16,13,435,76707,56.71,2,1,1,1,4,1988,3,2,0.5,0,1,1,8
116.452957,39.95468,8/6/16,112,364,53672,67.82,3,1,1,1,1,1983,4,6,0.143,1,1,0,7
116.4388,40.054941,8/19/16,68,372,70189,53,2,1,1,2,3,2012,4,6,0.174,1,0,1,7
116.456991,39.956732,6/15/16,0,348,65599,53.05,2,0,1,1,4,1966,4,4,0.333,0,0,0,7
116.450891,39.822298,6/20/16,27,398,31094,128,3,2,1,2,3,2005,3,6,0.5,1,1,0,4
116.431552,40.082903,7/27/16,14,318.5,29673,107.34,2,1,1,1,4,2005,4,6,0.333,1,1,0,6
116.504397,39.92941,6/15/16,39,189,38052,49.67,1,1,1,1,4,1994,3,2,0.048,0,1,0,7
116.421985,40.058455,7/29/16,85,382.5,38896,98.34,2,2,1,1,4,2008,4,6,0.333,1,1,1,7
116.429768,39.898926,8/18/16,35,1150,91510,125.67,3,2,1,2,3,2004,4,6,0.5,1,0,1,1
116.418802,40.010659,7/18/16,29,465,64584,72,1,1,1,1,1,2008,4,6,0.444,1,0,1,7
116.265669,39.894045,6/24/16,11,435,45469,95.67,2,2,1,2,4,2004,4,6,0.5,1,1,0,2
116.606428,39.904029,6/27/16,7,357,40113,89,2,1,1,1,3,2012,3,6,0.25,1,0,0,7
116.265669,39.894045,6/23/16,24,331.5,32822,101,2,1,1,1,1,2005,3,6,0.273,1,1,0,2
116.493655,39.905367,8/14/16,135,347,41752,83.11,2,1,1,1,3,2008,4,6,0.167,1,1,1,7
116.291418,39.937341,7/6/16,37,425,67568,62.9,2,1,1,1,4,1995,4,2,0.5,0,1,1,8
116.503568,39.916109,6/25/16,4,555,63933,86.81,2,2,1,1,4,2009,4,6,0.5,1,1,1,7
116.581295,39.910614,7/4/16,16,316,38420,82.25,2,1,1,1,4,2004,4,2,0.5,0,1,1,7
116.245538,40.220033,6/28/16,15,158,26871,58.8,2,1,1,1,3,1990,3,2,0.333,0,1,1,6
116.461153,39.994177,9/19/16,89,768,72113,106.5,2,1,1,1,3,2009,4,6,0.333,1,1,1,7
116.346109,39.756539,7/22/16,26,238,26875,88.56,3,1,1,1,4,1993,3,2,0.5,0,1,1,4
116.403304,39.891691,7/26/16,45,395,65085,60.69,2,1,1,1,4,2002,3,6,0.167,0,1,1,10
116.368001,39.883114,6/29/16,32,437,59489,73.46,3,0,1,1,4,1982,3,2,0.333,0,1,0,10
116.543237,39.967043,8/5/16,33,280,35838,78.13,2,2,1,1,4,1999,3,2,0.5,0,1,0,7
116.530566,39.827437,7/31/16,44,279,30891,90.32,2,1,1,1,4,2009,3,2,0.5,0,1,0,4
116.128533,39.723864,6/29/16,2,206,20000,103,2,1,1,1,1,2011,3,6,0.25,1,0,1,5
116.399018,39.978141,7/4/16,36,526,87376,60.2,2,1,1,1,4,1986,4,2,0.5,0,1,1,10
116.506613,39.965039,8/25/16,82,440,59694,73.71,1,2,1,1,4,2005,4,6,0.667,1,1,0,7
116.490126,39.920449,8/23/16,29,249,47885,52,1,1,1,1,4,1991,3,2,0.333,0,1,0,7
116.695911,39.894711,8/6/16,27,194.8,38636,50.42,1,1,1,1,4,2002,4,2,0.5,0,0,0,11
116.391726,39.978788,7/17/16,8,570,90048,63.3,2,1,1,1,3,1991,4,2,0.25,1,1,1,10
116.432802,40.043409,6/30/16,9,480,57143,84,2,1,1,1,4,2012,4,6,0.5,1,0,0,7
116.440157,39.983438,7/12/16,65,391,67496,57.93,2,1,1,1,4,1991,4,2,0.5,0,1,1,7
116.27876,39.895269,6/27/16,6,273,34125,80,1,1,1,1,1,Î´Öª,4,6,0.222,1,1,0,2
116.451391,39.943064,7/22/16,42,292,56208,51.95,2,1,1,1,4,1979,3,2,0.5,0,1,1,7
116.507766,39.90653,7/7/16,64,166,35185,47.18,2,1,1,1,4,1980,3,2,0.333,0,1,1,7
116.334817,39.884391,7/29/16,53,300,43479,69,2,1,1,1,4,2009,4,6,0.222,1,0,0,10
116.36753,39.888592,9/28/16,57,810,83360,97.17,2,2,1,1,4,2000,3,2,0.333,0,0,1,10
116.272671,39.925011,7/17/16,49,357,57767,61.8,2,1,1,1,4,1994,4,4,0.5,0,1,0,8
116.480913,39.994393,7/30/16,16,336,53334,63,2,1,1,1,1,1988,4,6,0.25,1,1,1,7
116.4388,40.054941,8/12/16,25,908,62621,145,3,2,1,1,4,2012,4,6,0.667,1,0,1,7
116.315445,40.074203,8/25/16,21,466,43149,108,3,1,1,1,4,2014,4,6,0.667,1,0,0,6
116.48072,39.884041,7/28/16,51,229,38814,59,1,1,1,1,1,1995,4,5,0.2,1,1,1,7
116.534997,39.928559,8/12/16,121,274,37726,72.63,2,1,1,1,1,2000,4,6,0.2,1,0,1,7
116.459186,39.959951,8/31/16,11,336,56519,59.45,2,1,1,1,4,1982,1,6,0.25,0,1,1,7
116.659332,39.901631,7/28/16,33,257.5,33687,76.44,1,1,1,1,4,2002,4,2,0.333,0,1,1,11
116.377179,39.88737,7/23/16,29,307.5,69887,44,1,1,1,1,4,1996,3,4,0.059,0,1,1,10
116.473445,39.91273,9/28/16,40,333.8,56818,58.75,2,1,1,1,4,1995,3,2,0.167,0,1,1,7
116.371187,40.00245,7/24/16,68,387,70763,54.69,2,1,1,1,4,1992,3,2,0.333,0,1,1,8
116.306684,39.889909,6/22/16,32,648,65908,98.32,2,2,1,2,1,2004,4,6,0.286,1,1,0,2
116.457173,39.96476,9/17/16,39,418,66360,62.99,3,1,1,1,4,1984,4,2,0.5,0,0,1,7
116.483671,39.895896,7/24/16,36,358,56052,63.87,1,1,1,1,1,2005,4,6,0.375,1,1,1,7
116.39391,39.842515,7/10/16,16,385,46952,82,2,1,1,1,3,2010,3,6,0.5,1,1,0,2
116.513785,39.869796,9/23/16,261,285,48610,58.63,2,1,1,1,4,1990,3,2,0.5,0,1,1,7
116.373903,39.89381,6/19/16,1,474,64254,73.77,2,1,1,1,1,1999,3,6,0.25,1,1,1,10
116.391726,39.978788,6/21/16,5,507,98066,51.7,1,1,1,1,1,1983,4,2,0.25,1,1,1,10
116.527591,39.826956,8/20/16,24,300,28038,107,3,2,1,1,4,1997,3,2,0.5,0,0,0,4
116.373105,39.901209,8/29/16,34,1240,87751,141.31,3,2,1,2,1,2001,3,6,0.143,1,1,1,10
116.450792,39.871858,7/21/16,10,546,41239,132.4,3,2,1,1,1,2000,4,6,0.3,1,1,1,7
116.308482,39.943704,8/6/16,53,514,69460,74,2,1,1,1,1,1996,3,6,0.222,1,0,1,8
116.612069,39.934271,7/26/16,57,296,33003,89.69,3,1,1,1,1,2011,3,6,0.286,1,1,1,7
116.501794,39.799347,6/26/16,42,579,41754,138.67,3,2,1,2,4,2003,4,2,0.5,0,1,0,3
116.373628,40.094838,9/2/16,71,345,28992,119,3,1,1,1,4,2007,3,2,0.5,0,0,1,6
116.599468,39.935619,6/24/16,19,570,47081,121.07,3,2,1,2,4,2004,4,6,0.5,0,1,0,7
116.199293,39.938056,7/15/16,46,275,34077,80.7,3,1,1,1,4,1994,3,2,0.5,0,1,0,9
116.416542,39.978153,7/8/16,15,308,56618,54.4,2,1,1,1,4,1992,3,4,0.5,0,1,1,7
116.362593,39.940019,7/19/16,33,485,92735,52.3,2,0,1,1,1,1989,4,2,0.25,1,1,1,10
116.223565,39.76392,7/8/16,8,248,30618,81,2,1,1,1,3,2012,4,6,0.5,1,0,1,5
116.347563,39.729069,8/3/16,18,158,30385,52,2,1,1,1,4,1981,3,2,0.333,0,0,1,4
116.422761,40.014025,6/29/16,26,290,40278,72,2,0,1,1,1,2003,1,6,0.25,1,1,1,7
116.378553,39.968971,8/23/16,105,855,95745,89.3,3,1,1,1,4,1987,4,2,0.5,0,0,0,10
116.393064,39.960653,7/14/16,26,892,100225,89,3,1,1,1,4,1992,3,2,0.333,0,1,1,10
116.393064,39.960653,7/31/16,41,482,110298,43.7,1,1,1,1,4,1992,3,2,0.333,0,1,1,10
116.472175,40.017522,7/25/16,40,496,48053,103.22,2,2,1,1,1,1999,3,6,0.25,1,1,1,7
116.435055,39.941656,6/21/16,11,529,81385,65,2,1,1,1,4,2003,3,2,0.5,0,1,1,1
116.40924,39.861223,7/23/16,82,314,36001,87.22,2,1,1,1,4,2000,4,6,0.5,0,1,0,2
116.419054,39.865508,8/3/16,42,313,43233,72.4,2,1,1,1,4,1988,3,4,0.333,0,1,1,2
116.379998,40.040559,8/17/16,35,507,55447,91.44,2,1,1,1,4,2011,1,2,0.5,0,0,0,8
116.385336,39.905491,7/28/16,28,388,86012,45.11,2,0,1,1,4,1979,4,6,0.1,1,1,1,10
116.378026,39.92462,7/31/16,25,825,141123,58.46,2,1,1,1,4,Î´Öª,4,2,0.333,0,1,1,10
116.488534,39.875468,6/27/16,21,232,40645,57.08,2,1,1,1,4,1994,3,2,0.333,0,1,1,7
116.338639,40.079333,7/11/16,22,395,33404,118.25,3,1,1,1,4,2003,4,4,0.5,0,1,1,6
116.415924,39.997995,6/29/16,51,418,55689,75.06,3,1,1,1,1,1990,3,6,0.286,1,1,0,7
116.638919,39.900576,6/17/16,6,239,37937,63,1,1,1,1,1,2009,4,6,0.167,1,1,0,11
116.450152,39.910913,9/25/16,31,429.5,62247,69,1,1,1,1,1,2004,4,6,0.143,1,0,1,7
116.581295,39.910614,9/26/16,12,540,29835,181,4,2,1,2,4,2002,3,6,0.5,0,0,1,7
116.423295,39.902249,10/20/16,22,600,63085,95.11,1,1,1,1,1,2000,4,6,0.15,1,0,1,1
116.353424,40.090961,6/17/16,26,270,41298,65.38,1,1,1,1,4,2004,3,2,0.5,0,1,1,6
116.584065,39.925419,6/29/16,48,221,34317,64.4,2,1,1,1,4,1994,4,4,0.5,0,1,0,7
116.442558,39.897106,8/15/16,87,515,64311,80.08,1,1,1,1,1,2008,4,6,0.222,1,0,1,1
116.29887,39.867313,8/31/16,47,185,45013,41.1,1,0,1,1,4,1991,4,2,0.333,0,1,1,2
116.391353,39.99299,8/22/16,11,778,50520,154,3,1,1,1,1,2000,4,6,0.429,1,1,1,7
116.59247,39.926531,7/24/16,25,284.5,43165,65.91,1,1,1,1,4,2002,4,6,0.25,1,0,1,7
116.247008,39.906426,9/25/16,8,560,52195,107.29,2,2,1,1,3,2007,4,6,0.5,1,1,0,9
116.47773,40.002156,8/12/16,5,553,51683,107,2,2,1,1,1,1997,4,6,0.25,1,0,1,7
116.568799,39.853078,8/16/16,51,759,38568,196.8,4,2,1,3,4,2009,4,6,1,1,1,0,7
116.43942,40.072066,7/20/16,25,252.5,28140,89.73,2,1,1,1,4,2001,4,2,0.5,0,0,0,6
116.404579,39.978491,8/11/16,23,410,78983,51.91,2,1,1,1,4,1986,4,4,0.5,0,0,1,7
116.382471,40.08696,7/21/16,48,243,38456,63.19,1,1,1,1,4,2003,3,2,0.125,0,1,1,6
116.321953,40.058245,6/17/16,84,395,42907,92.06,2,1,1,1,1,2000,4,6,0.25,1,1,1,8
116.659218,40.128885,7/15/16,7,205,36361,56.38,2,1,1,1,4,1983,3,4,0.333,0,1,0,13
116.422746,39.870396,7/30/16,48,223,38602,57.77,2,1,1,1,4,1995,3,2,0.5,0,0,1,2
116.482331,40.014156,8/24/16,76,486,53249,91.27,2,1,1,1,1,2000,4,6,0.25,1,1,1,7
116.426051,39.996743,6/25/16,9,358,60300,59.37,1,1,1,1,1,1998,3,6,0.2,1,1,1,7
116.211223,39.768297,6/26/16,3,287,32248,89,2,2,1,1,1,2012,1,6,0.5,1,0,1,5
116.371997,39.890246,7/24/16,28,378,67500,56,2,1,1,1,4,1992,3,2,0.25,0,1,1,10
116.521812,39.930841,7/31/16,38,735,51042,144,3,2,1,2,3,2008,4,6,0.5,1,1,1,7
116.450074,39.9098,8/23/16,31,334,38838,86,1,1,1,1,1,2005,1,6,0.174,1,0,1,7
116.497474,39.810115,11/12/16,53,264,41680,63.34,2,1,1,1,1,2009,4,6,0.222,1,0,1,3
116.476874,39.92923,7/25/16,23,305,47657,64,2,1,1,1,4,1964,4,6,0.333,0,1,1,7
116.488489,39.934073,6/23/16,13,234.5,40432,58,1,1,1,1,3,1995,3,6,0.333,1,1,1,7
116.446995,39.961109,7/25/16,98,430,58696,73.26,2,1,1,1,1,1993,4,6,0.25,1,1,0,7
116.414206,39.923008,8/14/16,75,470,91708,51.25,2,1,1,1,4,1988,3,4,0.5,0,1,1,1
116.415742,40.077796,7/10/16,15,305,32596,93.57,2,1,1,1,1,2003,4,2,0.375,1,1,1,6
116.343001,39.964408,7/18/16,58,532,67858,78.4,3,1,1,1,4,1986,3,2,0.5,0,1,1,8
116.376025,40.084133,7/3/16,9,278.5,38005,73.28,3,1,1,1,4,1995,4,2,0.5,0,0,1,6
116.337584,39.795021,6/24/16,53,318,32784,97,2,1,1,1,4,2003,4,2,0.5,0,1,1,4
116.314787,39.981606,9/13/16,26,533,88657,60.12,2,1,1,1,1,1990,3,6,0.286,1,1,1,8
116.399018,39.978141,7/28/16,39,580,82858,70,2,1,1,1,4,1995,4,2,0.5,0,1,1,10
116.399018,39.978141,7/20/16,20,630,96478,65.3,2,1,1,1,4,1986,4,2,0.333,0,1,1,10
116.426814,39.911701,9/1/16,87,439,67229,65.3,2,1,1,1,4,1990,4,4,0.333,0,1,1,1
116.345466,40.008394,10/13/16,17,830,55334,150,2,1,1,2,3,2010,4,6,0.222,1,0,1,8
116.439341,40.082372,6/16/16,18,272,28126,96.71,2,1,1,2,4,2004,4,2,0.333,0,1,0,6
116.484508,39.93403,7/22/16,49,550,48976,112.3,3,2,1,1,3,1996,3,6,1,1,0,1,7
116.497474,39.810115,8/17/16,51,123,27493,44.74,1,0,1,1,1,2009,4,6,0.25,1,1,1,3
116.367818,39.959568,7/31/16,36,756,67087,112.69,2,2,1,1,1,1999,3,6,0.25,1,0,0,8
116.497474,39.810115,7/2/16,11,137,27722,49.42,1,1,1,1,1,2009,1,6,0.25,1,0,1,3
116.486941,39.927022,6/17/16,22,360,46291,77.77,3,1,1,1,4,1989,3,6,0.158,1,1,1,7
116.497474,39.810115,9/4/16,87,170,30747,55.29,1,1,1,1,1,2010,4,6,0.25,1,1,1,3
116.497474,39.810115,11/2/16,104,190,34365,55.29,1,1,1,1,1,2009,4,6,0.25,1,1,1,3
116.16963,39.760938,6/16/16,1,208,23669,87.88,2,1,1,1,3,2011,4,6,0.333,1,0,0,5
116.383332,39.962892,6/25/16,3,506,108818,46.5,1,1,1,1,1,1987,4,2,0.143,1,1,1,10
116.466167,39.879498,8/3/16,5,237,37860,62.6,1,0,1,1,1,2001,3,6,0.2,1,0,1,7
116.441781,39.991956,6/21/16,43,552,56540,97.63,3,2,1,2,4,1994,4,2,1,0,1,0,7
116.372248,40.01614,12/24/16,357,630,66702,94.45,2,2,1,2,4,2000,3,6,0.5,0,1,0,7
116.488479,39.993976,7/23/16,43,835,55497,150.46,3,2,1,2,4,Î´Öª,4,6,1,1,1,1,7
116.312942,39.928393,6/28/16,27,383.9,65457,58.65,2,1,1,1,4,1995,3,2,0.25,0,1,0,8
116.480204,39.992966,7/27/16,15,358,52857,67.73,2,1,1,1,4,1999,2,2,0.5,0,1,1,7
116.390856,40.06733,7/11/16,24,340,36033,94.36,2,1,1,1,4,2003,3,2,0.5,0,1,0,6
116.497474,39.810115,6/22/16,10,210,46667,45,2,1,1,2,1,2009,1,6,0.25,1,1,1,3
116.556567,39.952006,7/13/16,45,285,38184,74.64,1,1,1,1,3,2007,3,6,0.2,1,1,0,7
116.425304,40.112553,7/5/16,23,193,29534,65.35,1,1,1,1,4,2004,3,2,0.333,0,1,0,6
116.397236,39.864463,8/31/16,19,364,39948,91.12,2,1,1,1,1,2000,3,6,0.2,1,1,0,2
116.413838,39.895714,6/17/16,30,408.5,65888,62,2,1,1,1,3,2003,3,6,0.5,0,1,1,1
116.609957,39.91983,6/29/16,27,375,41069,91.31,2,2,1,1,3,2009,4,6,1,1,0,1,7
116.512873,39.939569,8/24/16,54,333,41966,79.35,2,1,1,1,1,1999,4,6,0.25,1,1,0,7
116.60292,39.909042,7/1/16,9,315,42000,75,2,1,1,1,3,2011,4,6,0.5,1,0,1,7
116.605035,40.051164,9/6/16,34,150,25559,58.69,1,1,1,1,4,1991,3,2,0.5,0,0,0,7
116.354135,39.916877,10/30/16,55,690,88123,78.3,2,1,1,1,1,1992,4,2,0.2,1,0,1,10
116.338231,39.97411,8/12/16,30,850,59016,144.03,3,2,1,2,1,1999,3,6,0.3,1,1,1,8
116.349984,39.992769,9/6/16,33,386.8,65895,58.7,2,1,1,1,4,1984,4,2,0.333,0,0,1,8
116.295909,40.047888,9/13/16,114,430,51191,84,3,1,1,1,4,1995,3,2,0.5,0,1,0,8
116.508181,39.807662,6/27/16,47,73,22122,33,1,0,1,1,1,2008,3,6,0.211,1,1,1,3
116.511545,39.904464,6/29/16,20,318,46533,68.34,1,1,1,1,4,2009,4,6,0.2,1,1,1,7
116.285444,39.9002,6/20/16,7,392,40255,97.38,2,1,1,1,1,2002,4,6,0.3,1,1,0,2
116.416888,39.850187,6/20/16,6,212.5,38778,54.8,2,1,1,1,4,1989,4,2,0.5,0,0,1,2
116.38343,39.967454,7/11/16,42,480,96000,50,1,1,1,1,4,1991,4,2,0.25,0,1,0,10
116.422681,39.857814,8/24/16,7,770,52740,146,3,2,1,2,1,2009,4,6,0.286,1,1,1,2
116.177349,39.9324,7/9/16,11,439,35750,122.8,3,1,1,1,1,2003,4,6,0.25,1,1,1,9
116.417991,39.956806,8/26/16,42,785,82234,95.46,3,1,1,1,4,1998,4,2,0.5,0,1,1,1
116.382471,40.08696,7/6/16,19,341,31855,107.05,3,1,1,1,4,2002,4,2,0.5,0,1,1,6
116.509126,39.942333,8/2/16,32,227.5,38830,58.59,1,1,1,1,1,1997,4,6,0.2,1,0,0,7
116.332651,40.072033,7/10/16,24,476.5,35193,135.4,3,2,1,2,1,2003,4,2,0.333,1,1,0,6
116.421209,40.046624,6/23/16,11,325,28173,115.36,2,1,1,1,4,2005,3,6,0.2,1,1,1,7
116.422099,40.050196,7/22/16,7,285,41305,69,1,0,1,1,3,2007,4,6,0.211,1,0,1,7
116.654727,39.89598,6/27/16,41,307.8,35605,86.45,2,1,1,1,4,2001,3,2,0.5,0,1,1,11
116.172299,39.931943,8/8/16,25,470,38735,121.34,3,1,1,1,1,2003,4,6,0.375,1,1,1,9
116.441781,39.991956,6/24/16,58,722,60444,119.45,3,1,1,1,4,2008,2,6,0.333,1,1,0,7
116.287719,39.931907,3/14/17,328,537,84875,63.27,2,1,1,1,4,1996,4,2,0.5,0,0,0,8
116.328109,39.676703,6/27/16,8,254.9,30177,84.47,2,2,1,1,4,2014,4,6,0.5,1,0,1,4
116.265066,40.166068,8/31/16,73,265,34782,76.19,3,1,1,1,4,2009,4,6,0.5,0,0,0,6
116.4388,40.054941,7/31/16,29,425,63433,67,2,1,1,2,3,2011,3,6,0.174,1,0,1,7
116.391411,39.843591,6/20/16,137,157,31814,49.35,1,1,1,1,4,1999,3,2,0.5,0,1,1,2
116.433425,40.01024,8/23/16,91,930,68833,135.11,3,2,1,2,1,2003,4,6,0.375,1,0,1,7
116.33687,39.900259,8/12/16,67,648,90000,72,2,1,1,1,4,2013,4,6,0.25,1,0,1,10
116.16608,39.771077,7/4/16,1,197.5,22169,89.09,2,1,1,1,1,2011,4,6,0.4,1,0,0,5
116.353434,39.940291,7/3/16,146,429,68531,62.6,2,1,1,1,4,1995,4,2,0.25,0,1,1,10
116.462517,39.931273,7/12/16,16,340,77644,43.79,1,1,1,1,1,1986,1,6,0.154,1,0,1,7
116.196272,39.915185,8/9/16,1,253,37399,67.65,3,0,1,1,4,1981,3,2,0.333,0,0,1,9
116.430787,39.920829,6/19/16,31,429,76457,56.11,2,1,1,1,4,1984,3,4,0.5,0,1,1,1
116.598102,39.925791,8/11/16,43,275,36424,75.5,2,1,1,1,4,1998,2,4,0.333,0,1,0,7
116.322609,40.089206,7/8/16,33,339,26495,127.95,3,1,1,2,4,2008,3,2,0.5,0,1,0,6
116.456697,39.922284,7/3/16,11,429,61995,69.2,3,1,1,1,1,1985,1,6,0.143,1,0,1,7
116.329601,39.974019,9/2/16,72,458,76988,59.49,2,1,1,1,1,1985,3,6,0.222,1,1,1,8
116.437597,39.863044,1/9/17,74,294,56539,52,2,1,1,1,4,1980,3,2,0.333,0,0,1,2
116.418802,40.010659,8/21/16,77,975,60387,161.46,3,2,1,2,3,2008,4,6,0.667,1,1,1,7
116.477171,39.994969,9/6/16,39,590,37411,157.71,4,2,1,2,4,1998,1,6,0.5,0,1,1,7
116.259844,39.912414,7/24/16,15,400,85179,46.96,1,1,1,1,3,1992,3,6,0.143,1,1,1,8
116.4388,40.054941,6/30/16,13,240,43637,55,1,0,1,1,3,Î´Öª,4,6,0.19,1,0,1,7
116.428467,39.902511,6/17/16,52,621,76914,80.74,2,1,1,1,4,2004,4,6,0.25,1,1,1,1
116.430562,40.045549,6/21/16,58,435,40252,108.07,2,1,1,1,1,2005,1,6,0.333,1,1,0,7
116.473381,39.993011,7/14/16,18,268,46207,58,1,1,1,1,4,1994,4,4,0.333,0,0,1,7
116.416888,39.850187,7/26/16,13,225.7,36463,61.9,2,1,1,1,4,1993,3,2,0.333,0,1,1,2
116.316963,40.056306,7/12/16,9,415,32885,126.2,3,1,1,2,1,2002,3,6,0.25,1,1,0,8
116.456697,39.922284,11/24/16,80,398,80649,49.35,2,1,1,1,4,1967,4,2,0.333,0,1,1,7
116.509581,39.966366,6/27/16,10,300,41546,72.21,2,1,1,1,1,1998,4,6,0.25,1,1,0,7
116.647632,39.940239,6/28/16,40,205,14540,141,3,2,1,2,3,2010,2,6,0.2,1,0,1,11
116.404579,39.978491,8/18/16,5,399,70000,57,2,1,1,1,1,1986,4,6,0.25,1,0,1,7
116.689244,39.873245,6/18/16,34,253,39532,64,1,1,1,1,4,2007,4,6,0.25,1,1,1,11
116.415742,40.077796,6/16/16,76,251,30625,81.96,2,1,1,1,4,2003,3,6,0.333,1,1,1,6
116.347722,39.887603,7/29/16,61,490,61861,79.21,3,1,1,1,4,1992,3,2,0.5,0,1,1,10
116.512916,39.966511,7/12/16,18,475,38403,123.69,3,2,1,2,1,2009,4,6,0.333,1,0,0,7
116.433321,39.906309,6/22/16,18,458,68359,67,2,0,1,1,3,1980,4,6,0.25,1,1,1,1
116.455684,39.967994,7/31/16,9,310,52552,58.99,2,1,1,1,4,1983,4,4,0.333,0,1,1,7
116.40952,39.874629,7/27/16,24,375,59439,63.09,3,0,1,1,4,1970,3,2,0.333,0,1,1,1
116.445628,40.0364,7/15/16,91,480,44944,106.8,3,2,1,2,4,2004,4,2,0.5,0,1,0,7
116.465341,39.997219,8/17/16,91,412,50183,82.1,2,1,1,1,4,1999,3,2,0.333,0,1,0,7
116.490489,39.893778,7/15/16,31,1020,71439,142.78,3,2,1,2,4,2008,4,6,0.5,1,0,1,7
116.303301,39.9707,7/7/16,11,555,106261,52.23,1,0,1,1,4,Î´Öª,4,6,0.25,1,1,0,8
116.473987,39.998614,9/6/16,69,820,77359,106,2,2,1,2,3,2002,4,6,1,1,0,1,7
116.347007,40.004589,8/7/16,94,408,65260,62.52,2,1,1,1,4,1994,4,2,0.5,0,1,1,8
116.47773,40.002156,6/28/16,15,614,51010,120.37,3,2,1,2,1,1998,4,6,0.25,1,0,1,7
116.375054,40.018311,7/31/16,359,626,57458,108.95,3,2,1,1,4,2000,4,2,0.5,0,0,0,7
116.340473,39.886963,6/18/16,37,310,64463,48.09,1,1,1,1,1,1985,4,6,0.286,1,1,1,10
116.333042,40.037213,6/20/16,17,318.6,57097,55.8,2,1,1,1,4,1992,3,2,0.2,0,1,1,8
116.513848,39.875068,8/4/16,6,320,34079,93.9,2,1,1,1,1,2005,4,6,0.2,1,1,1,7
116.422761,40.014025,9/2/16,29,575,60153,95.59,3,1,2,2,4,1997,3,2,0.5,0,0,1,7
116.672616,39.87573,7/28/16,17,410,47132,86.99,2,1,1,1,3,2011,4,6,0.5,1,0,0,11
116.435055,39.941656,6/27/16,25,536,87084,61.55,2,1,1,1,4,2003,4,6,1,0,1,1,1
116.425084,39.876522,8/29/16,34,344,42365,81.2,2,1,1,1,1,1986,4,6,0.2,1,1,1,2
116.32616,40.046586,7/4/16,27,484,57812,83.72,2,1,1,1,4,2001,4,6,0.667,1,0,0,8
116.321095,39.946957,8/24/16,9,630,70787,89,2,1,1,1,1,2001,1,6,0.375,1,0,0,8
116.369475,40.069842,6/20/16,6,873,44961,194.17,4,2,1,2,4,2000,3,2,0.333,0,1,1,8
116.523444,39.92445,8/22/16,49,636,44755,142.11,3,1,1,2,1,2000,4,6,0.375,1,1,1,7
116.380053,39.987291,6/22/16,39,560,69462,80.62,2,1,1,1,1,1999,4,6,0.25,1,1,1,8
116.670101,40.118729,8/28/16,24,316,25813,122.42,3,1,1,1,1,2003,3,2,0.286,1,1,0,13
116.367877,39.886533,7/7/16,15,383,61864,61.91,1,1,1,1,3,2004,4,6,0.333,0,1,0,10
116.381497,39.97775,7/23/16,55,346,64277,53.83,2,1,1,1,1,1997,4,6,0.222,1,1,1,8
116.493655,39.905367,6/20/16,7,233,46084,50.56,1,0,1,1,3,2004,4,6,0.286,1,0,1,7
116.136098,40.241519,6/28/16,14,109.5,14401,76.04,2,1,1,1,4,Î´Öª,1,2,0.333,0,1,0,6
116.272241,40.229588,6/17/16,6,446,30357,146.92,3,2,1,2,4,2008,4,4,0.5,0,1,1,6
116.526055,39.928691,8/11/16,114,347,48195,72,3,1,1,1,4,1995,4,6,0.5,0,1,1,7
116.46919,39.992542,7/23/16,19,500,43991,113.66,3,2,1,2,4,1996,3,2,0.333,0,1,1,7
116.423876,40.130815,7/18/16,26,335,24512,136.67,3,2,1,2,4,1999,4,4,0.5,0,1,0,6
116.382606,39.983696,7/28/16,23,452,73022,61.9,2,1,1,1,4,1993,3,2,0.333,0,1,1,8
116.188935,40.054103,6/18/16,4,170,23612,72,1,1,1,1,1,2012,1,6,0.1,1,0,0,8
116.311776,40.084907,7/12/16,14,486,34902,139.25,3,2,1,2,3,2005,1,6,0.333,1,1,0,6
116.610993,39.895822,8/6/16,235,183,34174,53.55,2,1,1,1,4,1993,4,2,0.5,0,1,0,7
116.236106,39.899968,6/22/16,16,230,36508,63,1,1,1,1,1,2003,4,6,0.25,1,0,0,9
116.420136,39.989832,6/20/16,8,328,57757,56.79,2,1,1,1,4,1990,4,2,0.5,0,0,1,7
116.339848,40.064672,6/28/16,14,415,29790,139.31,3,2,1,2,4,2002,4,2,0.5,0,1,0,6
116.46919,39.992542,8/9/16,30,400,43389,92.19,2,2,1,1,1,1998,4,6,0.25,1,1,1,7
116.221857,39.767955,7/23/16,24,224,30271,74,2,1,1,1,4,2014,2,6,0.4,1,0,1,5
116.395202,39.961718,6/26/16,29,528.5,109876,48.1,1,1,1,1,3,1994,3,2,0.286,1,1,1,10
